what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1371333087966
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1371333088833
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1371333091637
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1371333093339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1371333093922
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1371333096210
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1371333097551
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371333116771
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333119738
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333121008
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371333121023
activated,editor,com.omondo.uml.core,3.5.2.v20100509,"com.omondo.uml.ClassDiagramEditor",1371333124507
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371333124538
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1371333128639
